PIN,sale_price,sale_year,sale_mm,sale_dd,sale_date,snapshot_year,year_built,acres,elevation,dist_water_ft,date,highest,surge_detrended,log_price,surge_x_elev,surge_x_dist
40009 06033,621800,2017,8,31,2017-08-01,2022,1997,0.08,2.585383892059326,62.82312995328556,2017-08-01,9.059,-0.2243152399932227,13.340373776606791,-0.5799410082218999,-14.092185472596668
40009 06036,1246000,2019,5,20,2019-05-01,2022,2000,0.1,2.888749122619629,66.17318373176765,2019-05-01,9.164,-0.17170477072550305,14.035448978329535,-0.4960120057829015,-11.362251340839753
40009 06041,1050000,2009,2,27,2009-02-01,2022,2006,0.09,2.8982462882995605,27.00787164692261,2009-02-01,7.927,-1.1015116132498566,13.864300722133706,-3.1924519446202577,-29.749484268246785
40009 06046,530000,2011,4,29,2011-04-01,2022,1997,0.08,2.399101734161377,72.82099883764874,2011-04-01,9.007,-0.08630054702378995,13.180632285528304,-0.20704379202384993,-6.284492034507859
40009 07001,2000000,2016,4,15,2016-04-01,2022,1950,0.24,2.880744218826294,22.40183708413177,2016-04-01,9.02,-0.2233251123025942,14.508657738524219,-0.6433425261844311,-5.002892782598146
40009 07002,2000000,2016,4,15,2016-04-01,2022,1946,0.19,2.560546875,53.24210101714377,2016-04-01,9.02,-0.2233251123025942,14.508657738524219,-0.5718344184154316,-11.890298188879695
40009 07003A,935000,2004,11,8,2004-11-01,2022,1996,0.12,2.379239559173584,76.03751322107765,2004-11-01,8.803,-0.09798662700027522,13.748301808270824,-0.2331336592290412,-7.450659446022231
40009 07004,440000,2010,5,28,2010-05-01,2022,1974,0.14,2.5925040245056152,112.94107272670884,2010-05-01,8.935,-0.13079193762674513,12.994530005894443,-0.33907862467022415,-14.771781739569388
40009 07005A,300000,2003,12,15,2003-12-01,2022,1930,0.24,2.6144509315490723,89.8410335900053,2003-12-01,8.675,-0.19839590235129984,12.611537753638338,-0.5186963517178746,-17.82409292726254
40009 07005D,602000,2018,7,20,2018-07-01,2022,1980,0.08,2.7757480144500732,50.05499435072255,2018-07-01,9.551,0.24025826586166568,13.308012724290958,0.6668964044207363,12.026126140420073
40009 07006,550000,2013,3,15,2013-03-01,2022,2006,0.08,2.740480422973633,99.46187211076625,2013-03-01,9.092,-0.058781223375821354,13.217673557208654,-0.1610887918998785,-5.846490521920327
40009 07007,1200000,2008,2,13,2008-02-01,2022,2006,0.08,2.560882568359375,89.82872323053536,2008-02-01,7.727,-1.271457431042936,13.997832114758229,-3.256053171568847,-114.2133976725634
40009 08004B,750000,2015,8,28,2015-08-01,2022,1928,0.13,2.241755485534668,156.45670954328514,2015-08-01,9.499,0.2757110091686866,13.527828485512494,0.6180766672262024,43.13683727939123
40009 08006,595000,2020,6,30,2020-06-01,2022,1950,0.11,2.3716492652893066,179.5333780158299,2020-06-01,9.138,-0.2303045257422983,13.296316684527767,-0.546201559269524,-41.347349478848464
40009 08008,310000,2015,12,9,2015-12-01,2022,1920,0.21,2.2648725509643555,212.7511313683396,2015-12-01,8.839,-0.3943070515669535,12.644327576461329,-0.8930552177456796,-83.88927132738358
40009 08010,680000,2017,11,14,2017-11-01,2022,2001,0.11,2.4045193195343018,209.62455848162404,2017-11-01,9.368,0.07713015682908272,13.42984807715229,0.18546095221423997,16.168375070914884
40009 09001,999500,2019,12,19,2019-12-01,2022,2007,0.08,2.8908886909484863,91.96098963473065,2019-12-01,9.384,0.030722565361162024,13.815010432922591,0.088815516759509,2.8252775147301556
40009 10014,1200000,2021,12,28,2021-12-01,2022,2006,0.09,2.8500969409942627,45.64264537231952,2021-12-01,9.276,-0.13730368380074653,13.997832114758229,-0.3913288091877512,-6.266903348030566
40009 10015,1900000,2010,10,29,2010-10-01,2022,2006,0.31,3.5162298679351807,3.113601182739648,2010-10-01,9.315,0.23664442882773826,14.457364444136669,0.8320962087245544,0.7368163734867943
40009 10016,1100000,2010,5,20,2010-05-01,2022,2006,0.33,2.896219253540039,3.1899037348827743,2010-05-01,8.935,-0.13079193762674513,13.9108207377686,-0.3788021279623871,-0.4172136903281091
40009 12004,1670000,2011,4,1,2011-04-01,2022,1934,0.29,2.902315139770508,37.622751885408626,2011-04-01,9.007,-0.08630054702378995,14.328334184392938,-0.2504713841976222,-3.246864068251089
40009 12017,1050000,2021,2,24,2021-02-01,2022,2022,0.43,3.584198474884033,32.23656652769724,2021-02-01,8.597,-0.7914227624655099,13.864300722133706,-2.836616258217389,-25.512752533753343
40009 12012,700000,2016,9,22,2016-09-01,2022,1995,0.16,2.0938892364501953,133.83309586014894,2016-09-01,9.115,-0.14088874584810918,13.458835614025542,-0.29500542846832295,-18.855577028706158
40009 13008,595000,2017,8,7,2017-08-01,2022,1927,0.59,2.222439765930176,311.5065559353192,2017-08-01,9.059,-0.2243152399932227,13.296316684527767,-0.4985271094651091,-69.87566785409338
40009 14001,947000,2018,5,10,2018-05-01,2022,2012,0.15,2.470227003097534,251.22520255229688,2018-05-01,8.889,-0.41673270377051513,13.761054372168216,-1.029424377927772,-104.693757914914
40010 02009,635000,2020,6,30,2020-06-01,2022,1954,0.28,2.492280960083008,312.0317811083467,2020-06-01,9.138,-0.2303045257422983,13.36138027787483,-0.573983584528477,-71.86233136468242
40010 02010,300000,2021,10,1,2021-10-01,2022,NA,0.2,2.1491036415100098,285.3917667870194,2021-10-01,9.269,-0.1392946534329262,12.611537753638338,-0.2993586469355765,-39.75354724720837
40010 02011,549400,2019,7,30,2019-07-01,2022,1950,0.26,2.3692760467529297,274.7420223911177,2019-07-01,9.473,0.13228619890667803,13.21658205264331,0.3134225223855859,36.34457782205438
40010 03002,965000,2017,3,31,2017-03-01,2022,2006,0.11,2.382138729095459,225.42383870028803,2017-03-01,9.223,-0.047751606447705555,13.779883380321124,-0.11375095109560383,-10.76435042954721
40010 03003,440000,2017,4,11,2017-04-01,2022,1980,0.12,2.19852876663208,241.65115379492025,2017-04-01,9.423,0.14970282074241803,12.994530005894443,0.32912595784817167,36.17585935875944
40010 03007,1558000,2021,7,6,2021-07-01,2022,1928,0.23,1.9670350551605225,195.32325098406483,2021-07-01,9.479,0.07825994974476853,14.258913505412831,0.1539400645630605,15.285987805997724
40010 03013,825000,2020,10,2,2020-10-01,2022,1920,0.19,2.402505874633789,201.886795138599,2020-10-01,9.935,0.5566774135220625,13.623138665316818,1.337420756262698,112.38581894201378
40010 03014,375000,2020,10,2,2020-10-01,2022,1920,0.18,2.1348683834075928,228.89230944332874,2020-10-01,9.935,0.5566774135220625,12.834681304952548,1.1884330098853655,127.41917879600379
40010 04007,157000,2020,9,2,2020-09-01,2022,NA,0.07,2.3584299087524414,249.66101745409077,2020-09-01,9.893,0.5171408710800068,11.964001084330445,1.2196404973933785,129.10991604092928
40010 04012,100000,2013,6,13,2013-06-01,2022,2014,0.07,2.2590365409851074,243.6051834561284,2013-06-01,9.427,0.2686641734464821,11.512925464970229,0.6069221850691638,65.44798526051937
40010 04013,455000,2017,3,7,2017-03-01,2022,2013,0.07,2.19962739944458,255.71123242460442,2017-03-01,9.223,-0.047751606447705555,13.028052697933088,-0.10503574190986761,-12.210622134997474
40010 04016,730000,2021,6,7,2021-06-01,2022,1998,0.16,2.849790096282959,291.49978174480736,2021-06-01,9.368,-0.030276592697286105,13.500799813124575,-0.08628193401791891,-8.825620163235328
40010 04018,30300,2019,8,12,2019-08-01,2022,2018,0.22,2.3276617527008057,264.3706460499813,2019-08-01,10.047,0.7037406260968022,10.31890299149746,1.638070139187245,186.04836397282995
40010 04019,1225000,2003,7,1,2003-07-01,2022,NA,0.2,2.669520854949951,218.2754077909259,2003-07-01,8.357,-0.5038322688057856,14.018451401960965,-1.3449907489737942,-109.97419393181023
40010 05001A,700000,2020,3,27,2020-03-01,2022,1981,0.22,2.3699350357055664,304.00430456050213,2020-03-01,8.856,-0.5047499225646026,13.458835614025542,-1.1962245257555233,-153.44614918621932
40010 05013,300000,2021,3,19,2021-03-01,2022,NA,0.17,2.197097063064575,307.81876001856403,2021-03-01,9.23,-0.16072198951959032,12.611537753638338,-0.3531218111433873,-49.47324352163694
40010 05015,1650000,2018,5,11,2018-05-01,2022,1993,0.81,2.6884002685546875,242.54840206743307,2018-05-01,8.889,-0.41673270377051513,14.316285845876763,-1.120344312732174,-101.0778513887794
40010 05016,249000,2020,9,18,2020-09-01,2022,NA,0.13,2.57149076461792,282.81955027607114,2020-09-01,9.893,0.5171408710800068,12.425208175446844,1.329822973988704,146.25754858822322
40010 05017,530000,2011,2,28,2011-02-01,2022,1953,0.22,2.426626682281494,301.44279697361,2011-02-01,8.564,-0.5244557471598326,13.180632285528304,-1.2726583097339266,-158.09340731274432
40011 01003,500000,2019,1,18,2019-01-01,2022,1970,0.25,-0.21035942435264587,110.44953308131443,2019-01-01,9.194,-0.13185094049372498,13.122363377404328,0.02773608794261495,-14.562874813864097
40011 01004,830000,2008,4,25,2008-04-01,2022,1955,0.18,2.6879091262817383,191.1839613692058,2008-04-01,9.23,0.22661565384117555,13.62918097977278,0.609122284117999,43.32527840962862
40011 01005,505000,2019,6,13,2019-06-01,2022,1962,0.29,2.477710485458374,200.3784732755059,2019-06-01,9.292,-0.04625034353537867,13.132313708257497,-0.11459496113365966,-9.267573226086842
40011 01008,415000,2017,3,20,2017-03-01,2022,1970,0.13,2.46578049659729,212.29798477175893,2017-03-01,9.223,-0.047751606447705555,12.936033799212835,-0.11774497985994176,-10.137569818462019
40011 01010,479000,2007,3,21,2007-03-01,2022,1990,0.12,2.413919448852539,189.46944359575173,2007-03-01,8.419,-0.5517845911420289,13.079455876393052,-1.3319635561348901,-104.54631946838958
40011 01012,275000,2020,4,13,2020-04-01,2022,1990,0.12,2.645329475402832,205.6119021759558,2020-04-01,9.476,0.11270450462552262,12.524526376648708,0.2981405480965698,23.173387579852516
40011 01015,465500,2015,7,17,2015-07-01,2022,2012,0.13,2.6179795265197754,170.45772678926315,2015-07-01,9.082,-0.13874341802143753,13.050867375699259,-0.3632274278194983,-23.649887642906727
40011 01016,300000,2020,10,5,2020-10-01,2022,1940,0.12,3.019591808319092,163.51139709778656,2020-10-01,9.935,0.5566774135220625,12.611537753638338,1.6809385577474794,91.02310161777469
40011 01018,40000,2020,10,5,2020-10-01,2022,NA,0.34,0.08522501587867737,82.77786766838004,2020-10-01,9.935,0.5566774135220625,10.596634733096073,0.04744284140671882,46.08056927050536
40011 01020,91000,2016,6,24,2016-06-01,2022,NA,0.2,0.1242552101612091,80.09318703787646,2016-06-01,9.663,0.41466585732958655,11.418614785498987,0.05152439324916573,33.21191006931997
40011 02003,494000,2021,2,12,2021-02-01,2022,1978,0.13,2.564491033554077,248.079764919081,2021-02-01,8.597,-0.7914227624655099,13.110290796170059,-2.029596578093398,-196.33597286405336
40011 03002,405000,2003,4,16,2003-04-01,2022,1930,0.23,2.487626075744629,202.53417584206136,2003-04-01,9.653,0.7996402191199798,12.911642346088676,1.9892058602970106,161.95447274963047
40011 03006,580000,2021,7,12,2021-07-01,2022,1973,0.23,0.2721952497959137,143.22112846267956,2021-07-01,9.479,0.07825994974476853,13.270783382522602,0.021301986569792923,11.20847831587834
40011 03007,400000,2013,9,26,2013-09-01,2022,1926,0.23,2.410080671310425,222.46157519428462,2013-09-01,9.295,0.12910957026878672,12.89921982609012,0.311164479785998,28.721918374651473
40011 03019,140000,2003,6,26,2003-06-01,2022,2000,0.11,2.40588641166687,234.08025955527583,2003-06-01,8.777,-0.08136881124784141,11.84939770159144,-0.19576411731466803,-19.046832456598967
40011 03020,592000,2012,12,21,2012-12-01,2022,1960,0.16,2.2585041522979736,237.21685407197216,2012-12-01,9.538,0.39460914929801116,13.291261913866142,0.8912264022243293,93.60794098449139
40011 03021,152050,2019,2,5,2019-02-01,2022,2019,0.21,2.701665163040161,206.70480796954448,2019-02-01,9.893,0.5646034866963991,11.931964693105511,1.5253695709386708,116.70625529651444
40011 04002,750000,2021,6,24,2021-06-01,2022,1920,0.26,2.276524543762207,304.7712713124345,2021-06-01,9.368,-0.030276592697286105,13.527828485512494,-0.06892540637686342,-9.227435647360657
40011 05001,607500,2019,3,12,2019-03-01,2022,2018,0.12,2.217384099960327,275.4942370308141,2019-03-01,9.423,0.09230425964231725,13.31710745419684,0.204673997689484,25.429291584854354
40011 05002,390000,2021,8,26,2021-08-01,2022,1987,0.13,2.2337777614593506,291.6410215582609,2021-08-01,8.935,-0.46828562306510585,12.873902018105829,-1.0460460108139693,-136.57129749175417
40011 05004,400000,2021,9,10,2021-09-01,2022,NA,0.27,2.0933711528778076,324.0367211442605,2021-09-01,9.243,-0.1628311958749817,12.89921982609012,-0.34086612823328255,-52.763286811327916
40011 05005,355000,2009,6,19,2009-06-01,2022,1986,0.26,2.053908348083496,344.8123654233304,2009-06-01,10.07,1.031634556518367,12.779873068457553,2.1188828278044896,355.7203516855466
40011 05007,639000,2005,9,20,2005-09-01,2022,2004,0.13,2.2612431049346924,365.4829915820549,2005-09-01,9.092,0.16605033641255623,13.367659733359671,0.37548017828497887,60.68857370526768
40011 05008,425000,2021,8,4,2021-08-01,2022,NA,0.28,2.110095977783203,350.9954747237652,2021-08-01,8.935,-0.46828562306510585,12.959844447906553,-0.988127609683381,-164.366134574051
40011 05011,375000,2021,7,7,2021-07-01,2022,1954,0.13,2.218224048614502,319.76821560574996,2021-07-01,9.479,0.07825994974476853,12.834681304952548,0.17359810256720792,25.0250444832803
40011 05014,389000,2008,11,14,2008-11-01,2022,2006,0.13,2.3706412315368652,309.52026220091864,2008-11-01,9.053,0.03204298992784035,12.871334622600584,0.0759624331046588,9.917954644166539
40011 05016,553000,2020,9,15,2020-09-01,2022,2004,0.13,2.149674415588379,337.4903687151346,2020-09-01,9.893,0.5171408710800068,13.223113280504473,1.1116844998157789,174.5300632584574
40011 06001,415000,2020,9,22,2020-09-01,2022,1953,0.28,2.069380283355713,353.76707108483106,2020-09-01,9.893,0.5171408710800068,12.936033799212835,1.0701611223303646,182.94741130023223
40011 06003,350000,2005,7,19,2005-07-01,2022,1986,0.14,2.2086710929870605,327.5150781678012,2005-07-01,8.846,-0.07485851796769281,12.765688433465597,-0.1653378446990956,-24.517293363714664
40011 06006,344000,2003,8,8,2003-08-01,2022,1946,0.28,2.5488407611846924,303.6960930150081,2003-08-01,8.269,-0.5943778416156604,12.748396936355535,-1.5149744702549746,-180.51022827336936
40011 06010,191000,2021,5,7,2021-05-01,2022,NA,0.14,2.13820743560791,364.7641630249515,2021-05-01,9.033,-0.3627310198874112,12.160028707028767,-0.7755941638489033,-132.31127687241857
40011 06012,350000,2011,4,20,2011-04-01,2022,1968,0.13,1.932084560394287,379.3748015208832,2011-04-01,9.007,-0.08630054702378995,12.765688433465597,-0.16673995445824571,-32.74025289829396
40011 07001,309500,2014,8,29,2014-08-01,2022,1953,0.2,2.233278751373291,281.8699720406324,2014-08-01,9.289,0.09568307612367397,12.642713371106789,0.21368698077303414,26.97018599174168
40011 07002,462000,2003,11,21,2003-11-01,2022,1993,0.2,2.462794303894043,269.3297374704724,2003-11-01,9.013,0.1420675552066436,13.043320170063875,0.34988316573107436,38.26301734687717
40011 07003,575000,2017,8,29,2017-08-01,2022,2017,0.13,2.3749375343322754,259.30871320593286,2017-08-01,9.059,-0.2243152399932227,13.262125319779487,-0.5327346829826569,-58.166896235122586
40011 07005,490000,2009,5,18,2009-05-01,2022,1940,0.11,2.553380012512207,225.61971503201266,2009-05-01,8.813,-0.22281987067175676,13.102160670086809,-0.5689438041638186,-50.272555724431676
40011 07007,517000,2009,4,17,2009-04-01,2022,1998,0.13,2.461540699005127,259.7969512127205,2009-04-01,8.318,-0.7153564131138135,13.155798153490567,-1.7608789251739767,-185.84741515743613
40011 07011,443500,2021,6,18,2021-06-01,2022,1956,0.14,2.4219398498535156,312.6924347416539,2021-06-01,9.368,-0.030276592697286105,13.00245308073177,-0.07332808637134115,-9.46726148619577
40011 07013,505000,2013,2,1,2013-02-01,2022,1914,0.13,2.503293037414551,229.64514956076258,2013-02-01,8.83,-0.31848199632174046,13.132313708257497,-0.7972537639340994,-73.13784567771633
40011 08001,262000,2013,1,31,2013-01-01,2022,NA,0.14,2.287688732147217,228.07668179347988,2013-01-01,8.738,-0.4079364235118653,12.476099782743233,-0.9332315595005293,-93.04078585728595
40011 08002,262000,2013,1,31,2013-01-01,2022,NA,0.06,2.1948318481445312,248.65432258390945,2013-01-01,8.738,-0.4079364235118653,12.476099782743233,-0.8953518543420176,-101.43515504564566
40011 08005,399900,2018,10,5,2018-10-01,2022,1993,0.15,2.4786088466644287,233.68036991060356,2018-10-01,9.184,-0.13429633731603083,12.89896979483491,-0.33286808974614424,-31.382417781649277
40011 09003,1500000,2021,3,15,2021-03-01,2022,1915,0.16,2.204766273498535,175.07207400098957,2021-03-01,9.23,-0.16072198951959032,14.22097566607244,-0.35435442190237776,-28.13793204275999
40011 09004,1200000,2019,8,15,2019-08-01,2022,1975,0.22,2.373727321624756,174.2371085604932,2019-08-01,10.047,0.7037406260968022,13.997832114758229,1.6704883515032911,122.61773186765798
40011 09005,1900000,2009,12,1,2009-12-01,2022,2006,0.14,2.245711326599121,173.91617426485485,2009-12-01,9.286,0.23260746541490662,14.457364444136669,0.5223692197337692,40.4542004904051
40011 09010,840000,2001,8,31,2001-08-01,2022,NA,0.15,2.670764684677124,153.6126641531615,2001-08-01,8.948,0.14456629229431622,13.641157170819497,0.3861025480543704,22.207213306074575
40011 09010A,552600,2010,11,24,2010-11-01,2022,1977,0.08,2.434260368347168,162.16622385500548,2010-11-01,8.885,-0.19590114398213715,13.222389691471454,-0.4768743909095888,-31.768548768458913
40011 09010B,475000,2013,8,30,2013-08-01,2022,1977,0.07,2.4105515480041504,173.6215850044713,2013-08-01,9.371,0.20765514307866292,13.071070083016778,0.5005634265992942,36.05341507564773
40011 09018,45000,2013,10,18,2013-10-01,2022,NA,0.68,0.25480160117149353,100.315799946286,2013-10-01,9.276,0.10764611271084236,10.714417768752456,0.027428401878609694,10.798605907696217
40011 09019,505000,2019,6,13,2019-06-01,2022,NA,1.06,0.3545050024986267,101.46623819010226,2019-06-01,9.292,-0.04625034353537867,13.132313708257497,-0.01639597815057176,-4.692848373534789
40011 09020,830000,2008,4,25,2008-04-01,2022,NA,0.7,0.040954042226076126,96.13447272937773,2008-04-01,9.23,0.22661565384117555,13.62918097977278,0.009280827056501354,21.785576394244597
40012 01003,130000,2015,8,13,2015-08-01,2022,NA,0.66,1.1242634057998657,74.86135452350146,2015-08-01,9.499,0.2757110091686866,11.77528972943772,0.30997179818450565,20.64009960340941
40012 01011,700000,2020,6,30,2020-06-01,2022,NA,0.78,1.2367310523986816,88.93084560419318,2020-06-01,9.138,-0.2303045257422983,13.458835614025542,-0.28482475849345185,-20.481176220735264
40012 01015,317000,2008,10,23,2008-10-01,2022,2000,0.11,2.121553421020508,51.270008786239636,2008-10-01,9.25,0.23158856273771525,12.666657052859417,0.49132750754542226,11.87354764635527
